trade_id,year,region1,region2,industry1,industry2,amount
38293,2019,KR,BR,PLAST,LIQUI,52.52
66633,2019,WL,BR,CHEM1,CONST,52.43
42070,2019,NL,BR,FOOD2,CHEM1,52.14
67347,2019,WL,BR,ELEC4,ALUM1,51.86
9809,2019,DE,BR,AIRTR,CRUDE,51.80
8126,2019,CN,BR,PFERT,CEREA,51.70
43491,2019,NL,BR,PAPE1,ELEC3,51.69
55644,2019,US,BR,CHEM1,CRUDE,51.43
56407,2019,US,BR,FINAN,MOTO1,51.17
6739,2019,CN,BR,CHEM1,FABRI,51.16
15861,2019,ES,BR,HOTEL,AIRTR,51.03
66859,2019,WL,BR,COPP1,TRANS,50.99
58712,2019,US,BR,PRIVA,CONST,50.92
12841,2019,DE,BR,SEACO,MOTO1,50.85
21115,2019,FR,BR,MACHI,MACHI,50.64
62576,2019,WA,BR,OFFIC,PUBLI,50.63
5860,2019,CH,BR,CHEM1,VEGET,50.39
64907,2019,WE,BR,SEACO,SEACO,50.20
19656,2019,FR,BR,BEVER,HOTEL,50.16
55529,2019,US,BR,BUSIN,REALE,50.13
15872,2019,ES,BR,HOTEL,BUSIN,49.69
6706,2019,CN,BR,CHEM1,BASIC,49.59
10310,2019,DE,BR,CHEM1,HEALT,49.51
62915,2019,WA,BR,PRINT,EDUCA,49.44
55654,2019,US,BR,CHEM1,FABRI,49.38
67437,2019,WL,BR,ELEC4,POSTT,49.27
67510,2019,WL,BR,ELEC5,FOUND,49.17
56702,2019,US,BR,GASDI,MOTOR,48.73
11890,2019,DE,BR,PLAST,LIQUI,48.29
70128,2019,WL,BR,RUBBE,BEVER,48.04
30171,2019,IN,BR,CHEM1,RUBBE,47.97
55621,2019,US,BR,CHEM1,BASIC,47.86
47129,2019,PT,BR,BEVER,HOTEL,47.85
63761,2019,WA,BR,TEXTI,WEARI,47.80
6797,2019,CN,BR,CHEM1,PLANT,47.39
41586,2019,NL,BR,BUSIN,HEALT,47.36
56365,2019,US,BR,FINAN,ELEC4,47.31
45471,2019,NO,BR,NATU1,GASDI,47.27
41078,2019,MX,BR,PLAST,RUBBE,47.18
17814,2019,ES,BR,TRANS,TRANS,47.14
67116,2019,WL,BR,ELEC1,WOODW,47.12
68589,2019,WL,BR,HOTEL,RECRE,47.10
6484,2019,CN,BR,ALUM1,FABRI,47.07
30083,2019,IN,BR,CHEM1,CONST,47.03
58453,2019,US,BR,PLAST,WHOLE,46.92
69794,2019,WL,BR,PLAST,WHOLE,46.92
42346,2019,NL,BR,FOODW,ELEC3,46.86
41627,2019,NL,BR,BUSIN,PFERT,46.76
55547,2019,US,BR,BUSIN,SUPPO,46.73
