trade_id,year,region1,region2,industry1,industry2,amount,total_materials_value,materials_count,unique_materials_factors,natural_resource/in_ground,materials_Minerals,materials_Other_Materials,materials_intensity
11446,2021,US,US,NATUR,PLAST,2339.32,1560688219.855,1.0,1.0,1560688219.855,1560688219.855,1560688219.855,667154.651717
3441,2021,US,US,CRUDE,BIODI,2711.68,1496369438.566,1.0,1.0,1496369438.566,1496369438.566,1496369438.566,551823.754487
3444,2021,US,US,CRUDE,BITU1,2475.82,1366212732.31,1.0,1.0,1366212732.31,1366212732.31,1366212732.31,551822.318387
11461,2021,US,US,NATUR,RESEA,1676.65,1118585876.545,1.0,1.0,1118585876.545,1118585876.545,1118585876.545,667155.265884
2036,2021,US,US,CATTL,RESEA,1230.87,1097078905.747,2.0,1.0,1097078905.747,1097078905.747,1097078905.747,891303.635434
3505,2021,US,US,CRUDE,LUBRI,1920.96,1060030633.81,1.0,1.0,1060030633.81,1060030633.81,1060030633.81,551823.376754
3533,2021,US,US,CRUDE,PETRO,1792.33,989049325.512,1.0,1.0,989049325.512,989049325.512,989049325.512,551823.227593
11441,2021,US,US,NATUR,PFERT,1379.03,920025649.332,1.0,1.0,920025649.332,920025649.332,920025649.332,667154.194856
2046,2021,US,US,CATTL,WHOLE,999.14,890538389.423,2.0,1.0,890538389.423,890538389.423,890538389.423,891304.911647
2378,2021,US,US,CEREA,RESEA,2048.82,817763751.446,1.0,1.0,817763751.446,817763751.446,817763751.446,399138.895289
2304,2021,US,US,CEREA,CHEM1,1993.88,795832506.424,1.0,1.0,795832506.424,795832506.424,795832506.424,399137.614312
3473,2021,US,US,CRUDE,ETHAN,1277.53,704969045.112,1.0,1.0,704969045.112,704969045.112,704969045.112,551821.910336
11426,2021,US,US,NATUR,NATUR,1047.93,699128073.542,1.0,1.0,699128073.542,699128073.542,699128073.542,667151.502049
3582,2021,US,US,CRUDE,WHOLE,1137.72,627821147.732,1.0,1.0,627821147.732,627821147.732,627821147.732,551823.952934
11363,2021,US,US,NATUR,CHEM1,930.25,620622312.785,1.0,1.0,620622312.785,620622312.785,620622312.785,667156.47706
11349,2021,US,US,NATUR,BASIC,892.99,595761407.948,1.0,1.0,595761407.948,595761407.948,595761407.948,667153.50446
3493,2021,US,US,CRUDE,INLAN,1074.15,592741260.244,1.0,1.0,592741260.244,592741260.244,592741260.244,551823.544425
3450,2021,US,US,CRUDE,CEMEN,1044.15,576185175.441,1.0,1.0,576185175.441,576185175.441,576185175.441,551822.224241
3555,2021,US,US,CRUDE,RESEA,1011.77,558318216.879,1.0,1.0,558318216.879,558318216.879,558318216.879,551823.257142
2368,2021,US,US,CEREA,POULT,1393.7,556277579.578,1.0,1.0,556277579.578,556277579.578,556277579.578,399137.245876
16258,2021,US,US,SANDC,PUBLI,339.18,547376928.917,1.0,1.0,547376928.917,547376928.917,547376928.917,1613824.308382
11438,2021,US,US,NATUR,PAPER,812.16,541836593.013,1.0,1.0,541836593.013,541836593.013,541836593.013,667154.985487
3568,2021,US,US,CRUDE,SUPPO,970.61,535606473.849,1.0,1.0,535606473.849,535606473.849,535606473.849,551824.598808
3523,2021,US,US,CRUDE,NONSP,961.05,530328535.845,1.0,1.0,530328535.845,530328535.845,530328535.845,551822.002856
3439,2021,US,US,CRUDE,BASIC,938.94,518128948.648,1.0,1.0,518128948.648,518128948.648,518128948.648,551823.278003
11389,2021,US,US,NATUR,FOOD5,758.59,506093727.088,1.0,1.0,506093727.088,506093727.088,506093727.088,667150.538615
3451,2021,US,US,CRUDE,CERAM,911.78,503144020.988,1.0,1.0,503144020.988,503144020.988,503144020.988,551826.12142
11375,2021,US,US,NATUR,DIST1,745.82,497579893.246,1.0,1.0,497579893.246,497579893.246,497579893.246,667158.152431
11382,2021,US,US,NATUR,FABRI,723.24,482512167.271,1.0,1.0,482512167.271,482512167.271,482512167.271,667153.596691
11464,2021,US,US,NATUR,RUBBE,678.81,452869575.053,1.0,1.0,452869575.053,452869575.053,452869575.053,667152.18552
3499,2021,US,US,CRUDE,LANDT,799.79,441341894.906,1.0,1.0,441341894.906,441341894.906,441341894.906,551822.221966
2373,2021,US,US,CEREA,RAWMI,1089.92,435030163.229,1.0,1.0,435030163.229,435030163.229,435030163.229,399139.536139
3549,2021,US,US,CRUDE,RAILW,785.07,433219976.449,1.0,1.0,433219976.449,433219976.449,433219976.449,551823.374284
3561,2021,US,US,CRUDE,SEACO,761.22,420059230.074,1.0,1.0,420059230.074,420059230.074,420059230.074,551823.691014
7355,2021,US,US,FORES,PULP5,1935.1,409095247.505,1.0,1.0,409095247.505,409095247.505,409095247.505,211407.807093
16192,2021,US,US,SANDC,BITUM,244.01,393789700.58,1.0,1.0,393789700.58,393789700.58,393789700.58,1613826.075079
3481,2021,US,US,CRUDE,FOOD5,661.78,365187376.502,1.0,1.0,365187376.502,365187376.502,365187376.502,551825.948959
3581,2021,US,US,CRUDE,WHITE,594.88,328268180.743,1.0,1.0,328268180.743,328268180.743,328268180.743,551822.520076
3560,2021,US,US,CRUDE,SANDC,580.73,320459419.26,1.0,1.0,320459419.26,320459419.26,320459419.26,551821.705887
16242,2021,US,US,SANDC,NONME,190.63,307643537.2,1.0,1.0,307643537.2,307643537.2,307643537.2,1613825.406284
16866,2021,US,US,STONE,PUBLI,234.34,296626304.647,2.0,1.0,296626304.647,296626304.647,296626304.647,1265794.59182
11365,2021,US,US,NATUR,COKE1,433.08,288931660.05,1.0,1.0,288931660.05,288931660.05,288931660.05,667155.398656
3474,2021,US,US,CRUDE,FABRI,517.29,285454788.996,1.0,1.0,285454788.996,285454788.996,285454788.996,551827.386951
3433,2021,US,US,CRUDE,AIRTR,473.03,261030691.933,1.0,1.0,261030691.933,261030691.933,261030691.933,551826.928383
3455,2021,US,US,CRUDE,COKEO,458.96,253266267.126,1.0,1.0,253266267.126,253266267.126,253266267.126,551826.449203
3546,2021,US,US,CRUDE,PUBLI,450.99,248868443.988,1.0,1.0,248868443.988,248868443.988,248868443.988,551826.967312
3577,2021,US,US,CRUDE,VEGET,427.8,236071341.739,1.0,1.0,236071341.739,236071341.739,236071341.739,551826.418277
3531,2021,US,US,CRUDE,PAPER,411.22,226919345.36,1.0,1.0,226919345.36,226919345.36,226919345.36,551819.817519
11360,2021,US,US,NATUR,CEMEN,338.98,226151768.176,1.0,1.0,226151768.176,226151768.176,226151768.176,667153.720503
3576,2021,US,US,CRUDE,VEGE1,398.73,220030584.338,1.0,1.0,220030584.338,220030584.338,220030584.338,551828.516385
11399,2021,US,US,NATUR,HOTEL,315.93,210776418.55,1.0,1.0,210776418.55,210776418.55,210776418.55,667161.771753
3487,2021,US,US,CRUDE,GLASS,355.21,196015658.734,1.0,1.0,196015658.734,196015658.734,196015658.734,551830.350311
2026,2021,US,US,CATTL,PAPER,214.89,191535378.839,2.0,1.0,191535378.839,191535378.839,191535378.839,891318.250449
11343,2021,US,US,NATUR,ALUM1,284.06,189511315.647,1.0,1.0,189511315.647,189511315.647,189511315.647,667152.41726
11392,2021,US,US,NATUR,FOUND,270.57,180513624.986,1.0,1.0,180513624.986,180513624.986,180513624.986,667160.531419
3571,2021,US,US,CRUDE,TEXTI,316.6,174706324.895,1.0,1.0,174706324.895,174706324.895,174706324.895,551820.356586
2019,2021,US,US,CATTL,MEAT1,195.2,173979378.216,2.0,1.0,173979378.216,173979378.216,173979378.216,891287.798238
11396,2021,US,US,NATUR,GLASS,257.38,171709704.701,1.0,1.0,171709704.701,171709704.701,171709704.701,667144.707052
2034,2021,US,US,CATTL,RAWMI,189.52,168915700.441,2.0,1.0,168915700.441,168915700.441,168915700.441,891281.661255
3567,2021,US,US,CRUDE,SUGAR,273.68,151021807.719,1.0,1.0,151021807.719,151021807.719,151021807.719,551818.940803
11479,2021,US,US,NATUR,TRANS,224.58,149826288.766,1.0,1.0,149826288.766,149826288.766,149826288.766,667139.944634
11350,2021,US,US,NATUR,BEVER,219.28,146294124.337,1.0,1.0,146294124.337,146294124.337,146294124.337,667156.714415
3522,2021,US,US,CRUDE,NONME,258.74,142778253.178,1.0,1.0,142778253.178,142778253.178,142778253.178,551821.338711
11358,2021,US,US,NATUR,BUSIN,207.74,138594110.763,1.0,1.0,138594110.763,138594110.763,138594110.763,667151.779932
11425,2021,US,US,NATUR,NATU1,202.54,135128039.939,1.0,1.0,135128039.939,135128039.939,135128039.939,667167.176553
11353,2021,US,US,NATUR,BIOGA,200.41,133701748.493,1.0,1.0,133701748.493,133701748.493,133701748.493,667141.103203
3534,2021,US,US,CRUDE,PFERT,223.8,123499864.388,1.0,1.0,123499864.388,123499864.388,123499864.388,551831.386899
16850,2021,US,US,STONE,OILSE,96.21,121774923.427,2.0,1.0,121774923.427,121774923.427,121774923.427,1265720.023147
2017,2021,US,US,CATTL,LEATH,133.81,119267233.185,2.0,1.0,119267233.185,119267233.185,119267233.185,891317.787796
11447,2021,US,US,NATUR,POSTT,174.72,116562115.635,1.0,1.0,116562115.635,116562115.635,116562115.635,667136.650841
7364,2021,US,US,FORES,RUBBE,544.59,115130818.558,1.0,1.0,115130818.558,115130818.558,115130818.558,211408.249432
3565,2021,US,US,CRUDE,STONE,207.06,114261828.995,1.0,1.0,114261828.995,114261828.995,114261828.995,551829.561456
3543,2021,US,US,CRUDE,PRECI,206.43,113911907.858,1.0,1.0,113911907.858,113911907.858,113911907.858,551818.572194
16886,2021,US,US,STONE,WHEAT,85.28,107942959.162,2.0,1.0,107942959.162,107942959.162,107942959.162,1265747.644958
3504,2021,US,US,CRUDE,LIQUI,193.4,106722061.467,1.0,1.0,106722061.467,106722061.467,106722061.467,551820.379871
2312,2021,US,US,CEREA,DAIRY,262.83,104907466.662,1.0,1.0,104907466.662,104907466.662,104907466.662,399145.708869
3573,2021,US,US,CRUDE,TRAN2,189.31,104467405.983,1.0,1.0,104467405.983,104467405.983,104467405.983,551832.475743
2008,2021,US,US,CATTL,FOOD5,116.3,103662616.92,2.0,1.0,103662616.92,103662616.92,103662616.92,891338.06466
11352,2021,US,US,NATUR,BIOG1,153.02,102090329.349,1.0,1.0,102090329.349,102090329.349,102090329.349,667169.842824
3497,2021,US,US,CRUDE,KERO1,183.94,101501520.666,1.0,1.0,101501520.666,101501520.666,101501520.666,551818.640133
11489,2021,US,US,NATUR,WOODW,146.3,97605242.347,1.0,1.0,97605242.347,97605242.347,97605242.347,667158.18419
3519,2021,US,US,CRUDE,NFERT,175.51,96849036.013,1.0,1.0,96849036.013,96849036.013,96849036.013,551814.916603
16884,2021,US,US,STONE,VEGET,72.34,91567407.0,2.0,1.0,91567407.0,91567407.0,91567407.0,1265792.18966
7295,2021,US,US,FORES,FABRI,428.14,90511438.769,1.0,1.0,90511438.769,90511438.769,90511438.769,211406.172675
3483,2021,US,US,CRUDE,FORES,160.04,88315458.219,1.0,1.0,88315458.219,88315458.219,88315458.219,551833.655455
3438,2021,US,US,CRUDE,AVIAT,158.87,87669106.755,1.0,1.0,87669106.755,87669106.755,87669106.755,551829.211022
11374,2021,US,US,NATUR,DAIRY,127.21,84868910.252,1.0,1.0,84868910.252,84868910.252,84868910.252,667155.964563
16274,2021,US,US,SANDC,TRANS,49.58,80014593.625,1.0,1.0,80014593.625,80014593.625,80014593.625,1613848.197358
3440,2021,US,US,CRUDE,BEVER,142.76,78777642.754,1.0,1.0,78777642.754,78777642.754,78777642.754,551818.736018
16193,2021,US,US,SANDC,BRICK,48.77,78697919.313,1.0,1.0,78697919.313,78697919.313,78697919.313,1613654.281587
11397,2021,US,US,NATUR,HEALT,115.61,77128239.71,1.0,1.0,77128239.71,77128239.71,77128239.71,667141.594239
16187,2021,US,US,SANDC,BASIC,45.92,74110235.184,1.0,1.0,74110235.184,74110235.184,74110235.184,1613898.849826
2364,2021,US,US,CEREA,PIGS9,170.68,68123783.078,1.0,1.0,68123783.078,68123783.078,68123783.078,399131.609316
16197,2021,US,US,SANDC,CHEM1,42.09,67930389.738,1.0,1.0,67930389.738,67930389.738,67930389.738,1613931.806557
3465,2021,US,US,CRUDE,EDUCA,120.55,66522228.12,1.0,1.0,66522228.12,66522228.12,66522228.12,551822.713563
3514,2021,US,US,CRUDE,MOTO1,119.57,65979105.858,1.0,1.0,65979105.858,65979105.858,65979105.858,551803.176867
3585,2021,US,US,CRUDE,WOODW,119.12,65734798.528,1.0,1.0,65734798.528,65734798.528,65734798.528,551836.790866
3552,2021,US,US,CRUDE,RECRE,118.7,65501442.491,1.0,1.0,65501442.491,65501442.491,65501442.491,551823.441373
16868,2021,US,US,STONE,RAWMI,51.23,64849719.513,2.0,1.0,64849719.513,64849719.513,64849719.513,1265854.372692
3476,2021,US,US,CRUDE,FISH5,116.44,64255068.053,1.0,1.0,64255068.053,64255068.053,64255068.053,551829.85274
3490,2021,US,US,CRUDE,HOTEL,114.85,63379438.478,1.0,1.0,63379438.478,63379438.478,63379438.478,551845.350266
3544,2021,US,US,CRUDE,PRINT,113.39,62571349.564,1.0,1.0,62571349.564,62571349.564,62571349.564,551824.231096
3434,2021,US,US,CRUDE,ALUM1,112.53,62094431.757,1.0,1.0,62094431.757,62094431.757,62094431.757,551803.356945
3461,2021,US,US,CRUDE,CROPS,112.44,62044707.625,1.0,1.0,62044707.625,62044707.625,62044707.625,551802.807053
2299,2021,US,US,CEREA,BIOGA,150.04,59886158.235,1.0,1.0,59886158.235,59886158.235,59886158.235,399134.619002
16800,2021,US,US,STONE,BUSIN,47.26,59823509.94,2.0,1.0,59823509.94,59823509.94,59823509.94,1265838.128227
7343,2021,US,US,FORES,PAPER,274.42,58013538.735,1.0,1.0,58013538.735,58013538.735,58013538.735,211404.193335
11477,2021,US,US,NATUR,TEXTI,83.26,55546347.236,1.0,1.0,55546347.236,55546347.236,55546347.236,667143.252895
11422,2021,US,US,NATUR,MOTO1,82.89,55301126.464,1.0,1.0,55301126.464,55301126.464,55301126.464,667162.823791
11450,2021,US,US,NATUR,PRINT,82.83,55260891.094,1.0,1.0,55260891.094,55260891.094,55260891.094,667160.341591
11486,2021,US,US,NATUR,WHOLE,82.41,54976831.483,1.0,1.0,54976831.483,54976831.483,54976831.483,667113.596445
11362,2021,US,US,NATUR,CEREA,79.53,53057989.784,1.0,1.0,53057989.784,53057989.784,53057989.784,667144.345329
1991,2021,US,US,CATTL,ANIMA,59.22,52786342.398,2.0,1.0,52786342.398,52786342.398,52786342.398,891360.054002
11429,2021,US,US,NATUR,NONME,78.89,52628565.081,1.0,1.0,52628565.081,52628565.081,52628565.081,667113.259995
11421,2021,US,US,NATUR,MEMBE,76.91,51312631.293,1.0,1.0,51312631.293,51312631.293,51312631.293,667177.627006
11453,2021,US,US,NATUR,PULP5,73.07,48745902.253,1.0,1.0,48745902.253,48745902.253,48745902.253,667112.388846
11384,2021,US,US,NATUR,FISH5,72.76,48540597.185,1.0,1.0,48540597.185,48540597.185,48540597.185,667133.001443
2371,2021,US,US,CEREA,PUBLI,121.17,48365016.009,1.0,1.0,48365016.009,48365016.009,48365016.009,399150.086729
3574,2021,US,US,CRUDE,TRANS,83.77,46228895.418,1.0,1.0,46228895.418,46228895.418,46228895.418,551855.024687
1612,2021,US,US,BITUM,CEMEN,254.02,45499094.907,1.0,1.0,45499094.907,45499094.907,45499094.907,179116.191272
7286,2021,US,US,FORES,CONST,211.11,44631120.116,1.0,1.0,44631120.116,44631120.116,44631120.116,211411.681664
7354,2021,US,US,FORES,PUBLI,209.85,44364599.642,1.0,1.0,44364599.642,44364599.642,44364599.642,211411.006157
16194,2021,US,US,SANDC,BUSIN,27.41,44237766.064,1.0,1.0,44237766.064,44237766.064,44237766.064,1613927.984823
3553,2021,US,US,CRUDE,REFIN,77.93,43003629.922,1.0,1.0,43003629.922,43003629.922,43003629.922,551823.815244
3532,2021,US,US,CRUDE,PARAF,75.94,41903320.571,1.0,1.0,41903320.571,41903320.571,41903320.571,551795.108915
16843,2021,US,US,STONE,MOTOR,32.73,41426225.801,2.0,1.0,41426225.801,41426225.801,41426225.801,1265695.869264
2344,2021,US,US,CEREA,MEATC,103.33,41244431.251,1.0,1.0,41244431.251,41244431.251,41244431.251,399152.533156
11369,2021,US,US,NATUR,COMPU,61.79,41224421.532,1.0,1.0,41224421.532,41224421.532,41224421.532,667169.793365
2393,2021,US,US,CEREA,WHOLE,102.83,41043656.496,1.0,1.0,41043656.496,41043656.496,41043656.496,399140.87811
16869,2021,US,US,STONE,REALE,32.2,40756585.041,2.0,1.0,40756585.041,40756585.041,40756585.041,1265732.454689
11478,2021,US,US,NATUR,TOBAC,60.79,40553146.638,1.0,1.0,40553146.638,40553146.638,40553146.638,667102.264155
3508,2021,US,US,CRUDE,MEAT4,71.57,39491889.9,1.0,1.0,39491889.9,39491889.9,39491889.9,551793.906665
16867,2021,US,US,STONE,RAILW,30.8,38979569.356,2.0,1.0,38979569.356,38979569.356,38979569.356,1265570.433636
16237,2021,US,US,SANDC,MOTOR,23.55,38002260.672,1.0,1.0,38002260.672,38002260.672,38002260.672,1613684.104968
11376,2021,US,US,NATUR,EDUCA,53.85,35926018.769,1.0,1.0,35926018.769,35926018.769,35926018.769,667149.837864
11415,2021,US,US,NATUR,MEAT1,52.34,34919914.329,1.0,1.0,34919914.329,34919914.329,34919914.329,667174.519087
16801,2021,US,US,STONE,CATTL,27.34,34607127.779,2.0,1.0,34607127.779,34607127.779,34607127.779,1265805.697842
11400,2021,US,US,NATUR,HYDRO,51.45,34325281.454,1.0,1.0,34325281.454,34325281.454,34325281.454,667158.045753
11393,2021,US,US,NATUR,FURNI,49.93,33314023.907,1.0,1.0,33314023.907,33314023.907,33314023.907,667214.57855
11419,2021,US,US,NATUR,MEATP,49.36,32932129.532,1.0,1.0,32932129.532,32932129.532,32932129.532,667182.526985
7361,2021,US,US,FORES,RESEA,154.25,32610202.191,1.0,1.0,32610202.191,32610202.191,32610202.191,211411.359423
16859,2021,US,US,STONE,PIGS9,24.93,31552151.155,2.0,1.0,31552151.155,31552151.155,31552151.155,1265629.809667
7279,2021,US,US,FORES,CEMEN,148.76,31449268.732,1.0,1.0,31449268.732,31449268.732,31449268.732,211409.442942
2297,2021,US,US,CEREA,BEVER,75.16,30001126.041,1.0,1.0,30001126.041,30001126.041,30001126.041,399163.465154
1641,2021,US,US,BITUM,GLASS,166.1,29751131.83,1.0,1.0,29751131.83,29751131.83,29751131.83,179115.784648
3448,2021,US,US,CRUDE,BUSIN,50.97,28128097.911,1.0,1.0,28128097.911,28128097.911,28128097.911,551855.952737
7346,2021,US,US,FORES,PFERT,131.0,27693820.227,1.0,1.0,27693820.227,27693820.227,27693820.227,211403.20784
16864,2021,US,US,STONE,POULT,21.31,26969128.672,2.0,1.0,26969128.672,26969128.672,26969128.672,1265562.115063
1997,2021,US,US,CATTL,COMPU,29.34,26150724.503,2.0,1.0,26150724.503,26150724.503,26150724.503,891299.403647
11433,2021,US,US,NATUR,OILSE,38.97,26001264.434,1.0,1.0,26001264.434,26001264.434,26001264.434,667212.328304
11394,2021,US,US,NATUR,GASDI,38.6,25750780.132,1.0,1.0,25750780.132,25750780.132,25750780.132,667118.656269
3457,2021,US,US,CRUDE,COMPU,45.59,25159609.289,1.0,1.0,25159609.289,25159609.289,25159609.289,551866.841171
3510,2021,US,US,CRUDE,MEATC,45.34,25022174.46,1.0,1.0,25022174.46,25022174.46,25022174.46,551878.572122
11357,2021,US,US,NATUR,BRICK,37.36,24922970.66,1.0,1.0,24922970.66,24922970.66,24922970.66,667103.069058
11370,2021,US,US,NATUR,CONST,36.96,24657731.767,1.0,1.0,24657731.767,24657731.767,24657731.767,667146.422267
11359,2021,US,US,NATUR,CATTL,34.32,22898997.934,1.0,1.0,22898997.934,22898997.934,22898997.934,667220.219522
3526,2021,US,US,CRUDE,OILSE,41.25,22763448.783,1.0,1.0,22763448.783,22763448.783,22763448.783,551841.182618
11462,2021,US,US,NATUR,RETA1,33.56,22389392.965,1.0,1.0,22389392.965,22389392.965,22389392.965,667145.201579
11481,2021,US,US,NATUR,VEGET,32.89,21941376.819,1.0,1.0,21941376.819,21941376.819,21941376.819,667113.919702
11351,2021,US,US,NATUR,BIODI,30.91,20621110.15,1.0,1.0,20621110.15,20621110.15,20621110.15,667133.94209
11418,2021,US,US,NATUR,MEATC,30.87,20596208.033,1.0,1.0,20596208.033,20596208.033,20596208.033,667191.708228
16826,2021,US,US,STONE,GASDI,16.25,20571568.851,2.0,1.0,20571568.851,20571568.851,20571568.851,1265942.698523
3562,2021,US,US,CRUDE,SECO9,36.54,20163864.367,1.0,1.0,20163864.367,20163864.367,20163864.367,551829.895101
3542,2021,US,US,CRUDE,PREC1,35.7,19701192.926,1.0,1.0,19701192.926,19701192.926,19701192.926,551854.143585
3547,2021,US,US,CRUDE,PULP5,34.33,18946509.733,1.0,1.0,18946509.733,18946509.733,18946509.733,551893.671221
16216,2021,US,US,SANDC,GASDI,11.73,18926667.985,1.0,1.0,18926667.985,18926667.985,18926667.985,1613526.682438
7379,2021,US,US,FORES,WEARI,86.77,18343257.877,1.0,1.0,18343257.877,18343257.877,18343257.877,211400.92056
2308,2021,US,US,CEREA,COMPU,45.68,18232319.875,1.0,1.0,18232319.875,18232319.875,18232319.875,399131.345775
3566,2021,US,US,CRUDE,SUGA1,32.38,17865904.687,1.0,1.0,17865904.687,17865904.687,17865904.687,551757.402316
11458,2021,US,US,NATUR,RECRE,26.42,17628208.362,1.0,1.0,17628208.362,17628208.362,17628208.362,667229.688191
3468,2021,US,US,CRUDE,ELEC2,30.84,17015763.194,1.0,1.0,17015763.194,17015763.194,17015763.194,551743.294228
2343,2021,US,US,CEREA,MEATA,41.94,16738148.934,1.0,1.0,16738148.934,16738148.934,16738148.934,399097.49485
2318,2021,US,US,CEREA,FISH5,41.71,16649216.716,1.0,1.0,16649216.716,16649216.716,16649216.716,399166.068473
16851,2021,US,US,STONE,PADDY,12.98,16425037.369,2.0,1.0,16425037.369,16425037.369,16425037.369,1265411.199461
11387,2021,US,US,NATUR,FOOD3,24.42,16291039.3,1.0,1.0,16291039.3,16291039.3,16291039.3,667118.726454
3432,2021,US,US,CRUDE,93197,29.01,16010579.017,1.0,1.0,16010579.017,16010579.017,16010579.017,551898.621751
3563,2021,US,US,CRUDE,SEWAG,28.11,15512208.709,1.0,1.0,15512208.709,15512208.709,15512208.709,551839.512949
16190,2021,US,US,SANDC,BIOGA,9.31,15026284.668,1.0,1.0,15026284.668,15026284.668,15026284.668,1613994.056713
1676,2021,US,US,BITUM,PAPER,83.46,14948954.098,1.0,1.0,14948954.098,14948954.098,14948954.098,179115.194081
16860,2021,US,US,STONE,PLANT,11.73,14841584.283,2.0,1.0,14841584.283,14841584.283,14841584.283,1265267.202302
7305,2021,US,US,FORES,FURNI,69.53,14698221.408,1.0,1.0,14698221.408,14698221.408,14698221.408,211393.950928
3484,2021,US,US,CRUDE,FOUND,26.06,14378509.6,1.0,1.0,14378509.6,14378509.6,14378509.6,551746.339217
7280,2021,US,US,FORES,CHEM1,67.57,14284072.654,1.0,1.0,14284072.654,14284072.654,14284072.654,211396.664999
3556,2021,US,US,CRUDE,RETA1,25.73,14198474.564,1.0,1.0,14198474.564,14198474.564,14198474.564,551825.672911
16200,2021,US,US,SANDC,COKIN,8.77,14146719.086,1.0,1.0,14146719.086,14146719.086,14146719.086,1613080.853592
2295,2021,US,US,CEREA,ANIMA,34.71,13855371.002,1.0,1.0,13855371.002,13855371.002,13855371.002,399175.194526
1604,2021,US,US,BITUM,BASIC,76.93,13778777.39,1.0,1.0,13778777.39,13778777.39,13778777.39,179107.986351
3463,2021,US,US,CRUDE,DAIRY,24.96,13774640.152,1.0,1.0,13774640.152,13774640.152,13774640.152,551868.595833
1681,2021,US,US,BITUM,PLAST,74.61,13364810.945,1.0,1.0,13364810.945,13364810.945,13364810.945,179128.949806
3480,2021,US,US,CRUDE,FOOD4,23.98,13235463.702,1.0,1.0,13235463.702,13235463.702,13235463.702,551937.602252
3507,2021,US,US,CRUDE,MEAT1,23.76,13114062.543,1.0,1.0,13114062.543,13114062.543,13114062.543,551938.659217
1636,2021,US,US,BITUM,FOOD5,71.98,12892038.076,1.0,1.0,12892038.076,12892038.076,12892038.076,179105.83601
11474,2021,US,US,NATUR,SUPPO,19.08,12728385.903,1.0,1.0,12728385.903,12728385.903,12728385.903,667106.179403
2037,2021,US,US,CATTL,RETA1,13.81,12306028.106,2.0,1.0,12306028.106,12306028.106,12306028.106,891095.445764
3495,2021,US,US,CRUDE,INTER,22.11,12200030.689,1.0,1.0,12200030.689,12200030.689,12200030.689,551787.90995
11341,2021,US,US,NATUR,93197,18.01,12014428.852,1.0,1.0,12014428.852,12014428.852,12014428.852,667097.659745
2003,2021,US,US,CATTL,FISH5,13.22,11785911.762,2.0,1.0,11785911.762,11785911.762,11785911.762,891521.313313
2027,2021,US,US,CATTL,PIGS9,13.17,11737445.811,2.0,1.0,11737445.811,11737445.811,11737445.811,891225.953759
14247,2021,US,US,PRECI,PUBLI,57.66,11532891.846,1.0,1.0,11532891.846,11532891.846,11532891.846,200015.467326
16212,2021,US,US,SANDC,FOOD3,7.11,11473856.488,1.0,1.0,11473856.488,11473856.488,11473856.488,1613763.219128
3492,2021,US,US,CRUDE,INERT,20.75,11447751.221,1.0,1.0,11447751.221,11447751.221,11447751.221,551698.854024
11368,2021,US,US,NATUR,COLLE,16.72,11155089.972,1.0,1.0,11155089.972,11155089.972,11155089.972,667170.452871
